OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,Breed,Color,AgeinDays,HasName,Hour,Weekday,Month,Year,TimeofDay,IsMix,SimpleBreed,SimpleColor,Intact,Sex,Lifestage
3,16,1,3,1235,342,5475.0,1,14,3,3,2015,1,0,183,27,0,0,0
4,12,0,0,640,139,28.0,0,14,6,9,2014,1,1,80,6,1,0,1
4,12,0,1,639,104,7.0,0,18,7,9,2015,0,0,80,4,1,1,1
0,16,0,3,640,320,730.0,1,13,4,10,2013,1,1,80,27,0,0,0
4,12,1,3,114,98,1095.0,1,16,7,9,2014,0,0,16,4,0,0,0
3,16,0,3,640,5,1095.0,1,16,7,12,2014,0,1,80,2,0,0,0
3,16,0,3,632,139,1460.0,1,18,4,8,2015,0,1,78,6,0,0,0
0,16,1,3,450,177,60.0,1,18,4,9,2014,0,1,61,8,0,0,1
3,16,0,2,640,220,180.0,1,17,3,11,2014,0,1,80,16,0,1,1
0,6,0,2,640,104,90.0,1,13,3,12,2015,1,1,80,4,0,1,1
4,12,1,1,696,252,120.0,0,12,4,4,2015,1,1,98,20,1,1,1
3,16,1,3,1066,4,365.0,1,18,1,11,2014,0,1,159,1,0,0,0
0,16,1,3,936,36,60.0,1,18,1,10,2015,0,1,131,2,0,0,1
3,16,1,2,1221,25,1825.0,1,14,4,10,2014,1,1,181,2,0,1,0
0,16,1,3,1105,98,240.0,1,17,3,9,2014,0,1,161,4,0,0,1
0,16,0,2,640,220,60.0,0,15,6,10,2014,1,1,80,16,0,1,1
3,16,1,2,1066,185,365.0,1,18,3,11,2015,0,1,159,9,0,1,0
4,14,0,0,640,177,365.0,0,9,6,7,2014,2,1,80,8,1,0,0
0,6,0,3,640,5,365.0,1,8,3,6,2015,2,1,80,2,0,0,0
4,12,0,2,640,111,730.0,1,12,5,12,2014,1,1,80,4,0,1,0
4,12,0,3,1271,211,730.0,1,15,2,6,2015,1,1,189,15,0,0,0
4,12,1,3,345,274,210.0,1,13,7,3,2014,1,0,46,23,0,0,1
3,16,1,2,1145,178,730.0,1,17,2,4,2015,0,0,167,9,0,1,0
4,12,0,0,1251,211,30.0,0,14,6,6,2015,1,1,184,15,1,0,1
3,16,1,2,73,38,1095.0,1,9,5,11,2013,2,0,15,2,0,1,0
3,16,1,3,266,320,730.0,1,15,3,2,2015,1,0,39,27,0,0,0
4,12,1,3,74,38,4380.0,0,13,5,10,2014,1,1,15,2,0,0,0
0,16,1,3,307,250,730.0,0,16,2,12,2013,0,1,42,18,0,0,0
0,16,1,3,696,114,60.0,0,17,5,1,2015,0,1,98,4,0,0,1
0,16,1,3,847,318,365.0,0,18,4,10,2015,0,1,124,27,0,0,0
4,12,1,1,450,88,60.0,1,15,3,12,2015,1,1,61,4,1,1,1
4,12,1,3,73,364,120.0,1,12,3,5,2014,1,0,15,28,0,0,1
3,16,1,3,962,2,2190.0,1,15,3,10,2013,1,1,136,1,0,0,0
4,12,0,2,640,347,2190.0,1,15,1,3,2014,1,1,80,27,0,1,0
0,16,1,3,1130,320,2920.0,1,14,7,9,2014,1,0,163,27,0,0,0
4,12,0,4,640,38,7.0,1,14,3,5,2015,1,1,80,2,2,2,1
4,12,1,3,559,329,2555.0,1,12,5,1,2014,1,1,70,27,0,0,0
0,16,0,2,640,5,730.0,0,13,7,7,2014,1,1,80,2,0,1,0
3,16,0,2,640,104,1095.0,1,13,7,3,2014,1,1,80,4,0,1,0
0,16,0,2,640,63,1825.0,1,15,2,10,2015,1,1,80,3,0,1,0
3,16,1,2,1066,117,1095.0,1,17,6,2,2015,0,1,159,4,0,1,0
4,12,1,2,585,307,4015.0,1,15,4,10,2013,1,0,70,26,0,1,0
3,16,1,2,280,89,1095.0,1,18,4,3,2014,0,1,40,4,0,1,0
0,16,1,2,962,318,365.0,1,11,2,4,2015,1,1,136,27,0,1,0
0,16,1,2,1146,276,60.0,0,17,5,4,2014,0,1,167,23,0,1,1
2,15,1,2,549,36,2190.0,1,18,5,4,2015,0,1,71,2,0,1,0
4,12,1,3,369,185,60.0,1,17,1,6,2014,0,0,52,9,0,0,1
4,12,0,1,640,63,3.0,0,11,3,6,2014,1,1,80,3,1,1,1
0,16,1,2,1105,307,300.0,1,16,3,1,2016,0,1,161,26,0,1,1
2,15,0,3,637,38,4380.0,0,15,1,9,2015,1,1,79,2,0,0,0
0,16,1,3,1255,38,365.0,0,18,6,8,2014,0,1,185,2,0,0,0
4,12,0,0,640,291,60.0,1,18,4,10,2013,0,1,80,24,1,0,1
4,14,0,4,640,104,240.0,0,9,4,2,2015,2,1,80,4,2,2,1
4,12,0,1,632,41,60.0,1,13,2,6,2014,1,1,78,3,1,1,1
0,6,1,3,307,330,330.0,1,13,7,12,2014,1,1,42,27,0,0,1
4,12,1,0,249,26,240.0,0,14,5,8,2015,1,1,39,2,1,0,1
4,12,0,1,640,104,30.0,1,15,2,9,2015,1,1,80,4,1,1,1
4,14,0,1,640,216,1095.0,0,16,2,3,2014,0,1,80,16,1,1,0
0,16,0,2,640,216,730.0,1,17,7,1,2016,0,1,80,16,0,1,0
0,16,0,2,640,104,90.0,0,19,4,8,2015,0,1,80,4,0,1,1
0,16,1,2,610,320,730.0,1,17,5,9,2015,0,1,73,27,0,1,0
4,12,0,1,640,63,28.0,0,14,2,4,2014,1,1,80,3,1,1,1
4,12,0,1,640,5,30.0,0,14,6,6,2015,1,1,80,2,1,1,1
3,16,1,2,629,226,1460.0,1,16,5,5,2014,0,1,77,18,0,1,0
4,12,1,1,695,36,365.0,1,15,1,8,2015,1,0,98,2,1,1,0
0,16,0,2,640,5,60.0,1,17,2,10,2014,0,1,80,2,0,1,1
0,16,1,3,559,98,240.0,0,17,1,12,2014,0,1,70,4,0,0,1
4,12,1,2,450,130,365.0,1,13,3,6,2015,1,1,61,4,0,1,0
0,16,1,3,847,5,730.0,1,17,6,6,2014,0,1,124,2,0,0,0
4,12,1,2,365,353,730.0,0,12,1,5,2015,1,1,52,27,0,1,0
0,16,1,3,450,88,150.0,1,13,2,12,2014,1,1,61,4,0,0,1
0,6,1,3,923,318,1825.0,1,13,3,3,2014,1,0,130,27,0,0,0
2,15,0,1,637,5,28.0,0,13,5,9,2015,1,1,79,2,1,1,1
2,15,0,0,640,291,730.0,0,13,2,2,2014,1,1,80,24,1,0,0
3,16,1,3,450,320,365.0,1,18,6,11,2015,0,1,61,27,0,0,0
1,8,1,0,450,38,365.0,0,9,7,2,2015,2,1,61,2,1,0,0
0,6,0,2,632,38,60.0,1,20,7,7,2015,3,1,78,2,0,1,1
0,16,1,3,401,320,730.0,1,12,2,2,2014,1,1,56,27,0,0,0
0,16,0,3,640,5,90.0,1,13,7,8,2014,1,1,80,2,0,0,1
4,14,0,1,640,5,365.0,0,19,4,11,2015,0,1,80,2,1,1,0
2,15,0,1,640,216,365.0,0,12,1,7,2014,1,1,80,16,1,1,0
0,16,1,3,847,330,120.0,0,17,1,3,2014,0,1,124,27,0,0,1
0,6,0,2,640,38,90.0,1,13,7,10,2013,1,1,80,2,0,1,1
3,16,1,3,1197,36,1095.0,1,18,2,2,2014,0,1,173,2,0,0,0
0,11,1,3,852,320,60.0,1,21,7,5,2015,3,0,124,27,0,0,1
4,12,0,1,640,41,14.0,0,18,6,9,2014,0,1,80,3,1,1,1
2,15,0,1,640,220,30.0,1,12,2,6,2014,1,1,80,16,1,1,1
0,16,1,2,1066,38,730.0,1,16,7,12,2013,0,1,159,2,0,1,0
4,12,1,3,234,289,330.0,1,9,7,9,2015,2,1,35,23,0,0,1
1,8,1,0,847,88,730.0,0,18,1,1,2016,0,1,124,4,1,0,0
0,16,0,3,640,306,60.0,1,12,1,6,2014,1,1,80,25,0,0,1
3,16,1,3,450,342,1095.0,1,15,7,12,2014,1,1,61,27,0,0,0
0,16,0,3,640,38,60.0,1,17,3,2,2016,0,1,80,2,0,0,1
4,12,0,1,640,5,180.0,1,12,6,6,2014,1,1,80,2,1,1,1
0,16,0,2,640,11,60.0,1,17,7,11,2013,0,1,80,2,0,1,1
4,14,0,0,640,104,730.0,0,9,4,8,2014,2,1,80,4,1,0,0
3,16,0,3,1251,205,4015.0,0,12,4,11,2015,1,1,184,13,0,0,0
3,16,1,2,847,5,270.0,1,14,1,7,2015,1,1,124,2,0,1,1
4,14,0,0,637,296,730.0,0,9,5,8,2015,2,1,79,25,1,0,0
3,16,1,3,1066,289,150.0,1,16,2,3,2015,0,1,159,23,0,0,1
4,12,1,2,463,289,1095.0,1,13,7,10,2015,1,0,61,23,0,1,0
3,16,1,3,1066,320,2190.0,1,18,3,1,2016,0,1,159,27,0,0,0
4,12,0,4,639,296,14.0,0,14,1,7,2015,1,0,80,25,2,2,1
0,16,1,3,696,252,60.0,1,17,3,8,2014,0,1,98,20,0,0,1
2,15,0,0,640,216,3650.0,0,14,1,9,2014,1,1,80,16,1,0,0
4,12,0,4,640,5,21.0,0,15,3,6,2015,1,1,80,2,2,2,1
2,0,1,2,324,353,730.0,1,15,7,11,2014,1,0,42,27,0,1,0
3,16,1,0,924,318,5110.0,1,14,5,6,2014,1,1,130,27,1,0,0
4,12,1,2,450,226,365.0,1,14,2,6,2015,1,1,61,18,0,1,0
0,16,0,2,637,167,60.0,1,17,3,8,2015,0,1,79,8,0,1,1
4,12,1,0,1066,98,90.0,1,18,1,9,2014,0,1,159,4,1,0,1
4,12,0,0,640,291,21.0,0,15,5,7,2014,1,1,80,24,1,0,1
4,12,0,2,640,86,730.0,1,15,1,3,2014,1,1,80,3,0,1,0
4,12,0,1,640,216,21.0,0,12,4,5,2014,1,1,80,16,1,1,1
3,16,1,3,45,130,730.0,1,16,3,11,2013,0,1,10,4,0,0,0
0,6,1,2,923,318,365.0,1,18,7,5,2014,0,0,130,27,0,1,0
4,12,1,0,1066,259,5.0,0,14,5,3,2014,1,1,159,20,1,0,1
0,16,1,3,961,318,730.0,1,18,5,2,2016,0,0,136,27,0,0,0
3,16,1,2,1066,98,365.0,1,18,3,1,2016,0,1,159,4,0,1,0
4,12,0,2,640,216,1460.0,1,13,3,8,2014,1,1,80,16,0,1,0
4,12,0,3,640,296,1460.0,1,14,5,8,2014,1,1,80,25,0,0,0
0,16,0,3,632,111,120.0,1,16,7,6,2014,0,1,78,4,0,0,1
4,12,1,2,74,54,150.0,1,13,1,7,2014,1,1,15,3,0,1,1
3,16,1,2,128,95,730.0,1,17,7,11,2013,0,0,17,4,0,1,0
0,16,0,2,640,38,300.0,1,15,1,2,2016,1,1,80,2,0,1,1
4,12,0,2,640,168,150.0,1,14,7,6,2014,1,1,80,8,0,1,1
4,14,0,0,640,139,365.0,0,9,5,5,2015,2,1,80,6,1,0,0
4,12,0,1,640,216,21.0,0,7,2,1,2015,2,1,80,16,1,1,1
4,14,0,4,640,216,1460.0,0,9,7,8,2015,2,1,80,16,2,2,0
0,16,1,3,1291,86,730.0,1,18,2,2,2015,0,1,196,3,0,0,0
4,12,1,0,450,226,300.0,1,12,2,10,2015,1,1,61,18,1,0,1
3,16,1,2,1255,177,730.0,1,18,4,8,2015,0,1,185,8,0,1,0
0,16,1,2,450,276,30.0,0,18,7,6,2014,0,1,61,23,0,1,1
4,12,1,1,1116,38,30.0,1,13,3,5,2014,1,1,163,2,1,1,1
4,14,0,4,640,5,365.0,0,9,6,7,2015,2,1,80,2,2,2,0
0,16,1,2,74,245,365.0,1,12,7,1,2016,1,1,15,18,0,1,0
4,12,0,4,640,296,14.0,0,18,2,4,2015,0,1,80,25,2,2,1
4,12,1,0,1066,330,2920.0,0,15,6,11,2014,1,1,159,27,1,0,0
0,16,1,3,1066,318,730.0,1,16,1,9,2015,0,1,159,27,0,0,0
3,16,1,0,1196,36,150.0,1,18,7,8,2014,0,0,173,2,1,0,1
0,6,0,2,1251,260,2555.0,1,12,7,7,2014,1,1,184,21,0,1,0
0,16,0,3,640,41,60.0,1,13,4,11,2013,1,1,80,3,0,0,1
0,16,1,2,459,38,1460.0,1,18,7,1,2015,0,0,61,2,0,1,0
4,12,1,2,450,88,730.0,0,13,2,4,2014,1,1,61,4,0,1,0
0,16,1,3,696,259,60.0,1,16,7,5,2015,0,1,98,20,0,0,1
3,16,0,3,640,220,4745.0,1,10,6,7,2015,2,1,80,16,0,0,0
4,12,0,3,632,5,365.0,1,14,5,10,2015,1,1,78,2,0,0,0
4,12,0,1,640,104,21.0,0,0,3,8,2015,3,1,80,4,1,1,1
0,16,0,3,640,86,120.0,0,17,1,1,2014,0,1,80,3,0,0,1
0,16,0,3,640,139,120.0,1,18,1,8,2015,0,1,80,6,0,0,1
0,16,0,3,640,104,120.0,1,18,7,10,2014,0,1,80,4,0,0,1
3,16,1,0,847,38,2555.0,1,17,4,3,2015,0,1,124,2,1,0,0
4,12,0,0,640,296,60.0,0,15,2,9,2015,1,1,80,25,1,0,1
0,16,1,3,982,198,1095.0,1,17,1,6,2015,0,0,137,12,0,0,0
0,16,1,3,234,86,730.0,1,15,6,8,2014,1,1,35,3,0,0,0
3,16,1,3,1066,5,1095.0,1,15,7,1,2016,1,1,159,2,0,0,0
0,16,0,3,640,296,60.0,1,16,5,11,2014,0,1,80,25,0,0,1
4,12,0,4,640,111,14.0,0,14,1,7,2015,1,1,80,4,2,2,1
0,6,1,3,1066,329,60.0,1,11,3,2,2016,1,1,159,27,0,0,1
0,16,1,3,847,5,1825.0,1,15,7,4,2015,1,1,124,2,0,0,0
0,16,1,2,436,99,1460.0,1,13,7,7,2014,1,1,59,4,0,1,0
3,16,1,3,811,329,2920.0,1,19,1,11,2015,0,1,117,27,0,0,0
4,12,1,0,1066,185,60.0,0,17,1,11,2013,0,1,159,9,1,0,1
3,16,1,2,1066,320,1095.0,0,12,4,4,2014,1,1,159,27,0,1,0
4,12,1,3,74,320,60.0,0,15,2,11,2013,1,1,15,27,0,0,1
2,15,1,0,1066,98,365.0,0,11,4,8,2014,1,1,159,4,1,0,0
0,16,0,3,640,291,60.0,1,12,2,6,2015,1,1,80,24,0,0,1
0,6,0,3,1251,186,60.0,0,12,3,6,2015,1,1,184,10,0,0,1
0,16,0,2,640,5,60.0,0,18,3,10,2014,0,1,80,2,0,1,1
4,12,0,2,640,38,60.0,1,12,7,8,2015,1,1,80,2,0,1,1
0,6,0,3,640,296,150.0,1,13,3,12,2013,1,1,80,25,0,0,1
4,12,1,4,847,38,7.0,0,13,2,12,2015,1,1,124,2,2,2,1
4,14,0,0,637,291,365.0,0,9,3,6,2014,2,1,79,24,1,0,0
0,16,1,2,450,274,2920.0,1,11,6,1,2015,1,1,61,23,0,1,0
4,14,0,4,640,220,300.0,0,9,7,8,2014,2,1,80,16,2,2,1
3,16,1,2,890,130,330.0,1,16,4,11,2015,0,0,124,4,0,1,1
0,16,0,2,640,5,90.0,1,16,1,9,2015,0,1,80,2,0,1,1
4,14,0,4,640,5,730.0,0,14,1,10,2013,1,1,80,2,2,2,0
0,16,1,3,696,276,1095.0,1,15,4,3,2015,1,1,98,23,0,0,0
4,12,1,0,249,165,14.0,0,14,3,1,2015,1,1,39,7,1,0,1
4,12,1,2,847,165,730.0,1,14,5,7,2015,1,1,124,7,0,1,0
4,14,0,3,640,104,730.0,0,18,6,1,2016,0,1,80,4,0,0,0
4,12,0,1,640,5,14.0,0,14,4,7,2015,1,1,80,2,1,1,1
3,16,1,2,1254,38,1095.0,1,12,1,3,2014,1,0,185,2,0,1,0
0,16,1,2,450,274,365.0,1,17,2,3,2014,0,1,61,23,0,1,0
0,16,1,2,450,278,365.0,1,15,1,1,2014,1,1,61,23,0,1,0
0,16,1,3,696,25,365.0,1,12,7,10,2013,1,1,98,2,0,0,0
0,6,0,3,640,41,150.0,1,15,3,12,2013,1,1,80,3,0,0,1
3,16,1,0,517,38,3285.0,1,14,7,3,2014,1,0,65,2,1,0,0
4,12,0,4,640,104,14.0,0,14,4,3,2015,1,1,80,4,2,2,1
4,14,0,4,637,104,180.0,0,17,2,1,2014,0,1,79,4,2,2,1
4,12,0,1,640,5,28.0,0,14,2,4,2015,1,1,80,2,1,1,1
4,12,0,3,640,5,90.0,1,0,5,7,2015,3,1,80,2,0,0,1
0,16,1,2,811,307,2190.0,1,12,1,1,2014,1,1,117,26,0,1,0
3,16,1,3,1066,86,1095.0,1,17,4,2,2015,0,1,159,3,0,0,0
2,15,0,3,640,63,1095.0,0,18,2,11,2014,0,1,80,3,0,0,0
0,16,1,2,61,130,210.0,1,18,2,6,2015,0,1,13,4,0,1,1
4,12,1,0,1066,89,30.0,0,15,7,5,2014,1,1,159,4,1,0,1
0,16,1,2,1016,318,1460.0,1,18,7,7,2015,0,0,144,27,0,1,0
4,12,1,0,1066,194,730.0,1,13,1,5,2015,1,1,159,12,1,0,0
0,16,1,3,1066,364,150.0,1,15,1,12,2013,1,1,159,28,0,0,1
0,6,0,3,640,291,120.0,1,11,6,1,2016,1,1,80,24,0,0,1
0,16,0,3,640,63,730.0,1,18,1,1,2015,0,1,80,3,0,0,0
4,12,0,2,640,220,60.0,1,10,7,7,2015,2,1,80,16,0,1,1
0,16,1,2,450,274,365.0,0,9,7,9,2015,2,1,61,23,0,1,0
3,16,1,1,713,114,5110.0,1,11,7,9,2014,1,0,98,4,1,1,0
3,16,1,2,561,38,1095.0,1,16,2,7,2014,0,1,72,2,0,1,0
0,16,0,3,632,38,60.0,1,18,1,11,2014,0,1,78,2,0,0,1
0,16,1,3,559,307,180.0,1,18,5,12,2014,0,1,70,26,0,0,1
0,16,0,2,640,104,90.0,1,12,2,8,2014,1,1,80,4,0,1,1
4,12,1,0,394,128,210.0,0,13,5,4,2014,1,0,55,4,1,0,1
4,12,1,2,306,98,730.0,1,12,3,10,2014,1,0,42,4,0,1,0
3,16,1,3,846,358,2555.0,1,11,3,2,2015,1,0,124,28,0,0,0
0,16,1,3,915,204,730.0,1,17,7,3,2014,0,0,127,12,0,0,0
4,12,1,3,1236,320,1825.0,0,13,2,7,2015,1,1,183,27,0,0,0
3,16,1,2,730,336,150.0,1,17,4,3,2015,0,1,99,27,0,1,1
4,12,1,0,1274,355,4015.0,1,17,4,11,2014,0,1,190,27,1,0,0
4,12,0,1,640,5,21.0,0,12,3,6,2014,1,1,80,2,1,1,1
0,16,0,3,632,291,1095.0,1,13,6,7,2014,1,1,78,24,0,0,0
4,12,0,0,640,82,14.0,0,12,7,7,2014,1,1,80,3,1,0,1
0,16,1,2,1033,353,180.0,0,13,1,12,2013,1,1,151,27,0,1,1
0,16,1,3,847,88,730.0,1,17,5,8,2014,0,1,124,4,0,0,0
0,16,1,3,125,36,2920.0,1,18,4,8,2014,0,1,17,2,0,0,0
4,12,1,3,1371,36,300.0,1,15,1,9,2014,1,0,219,2,0,0,1
0,16,1,3,419,38,60.0,1,17,2,8,2015,0,0,57,2,0,0,1
0,16,1,3,559,289,730.0,0,18,4,8,2014,0,1,70,23,0,0,0
4,12,1,2,374,334,1095.0,1,14,2,3,2014,1,0,52,27,0,1,0
4,12,0,0,640,296,30.0,0,13,4,9,2014,1,1,80,25,1,0,1
3,16,1,1,1066,98,365.0,1,11,4,4,2015,1,1,159,4,1,1,0
0,16,1,2,764,334,730.0,1,18,1,8,2014,0,1,104,27,0,1,0
4,12,0,1,640,104,21.0,0,18,4,9,2014,0,1,80,4,1,1,1
0,16,0,0,1251,260,60.0,1,17,7,11,2014,0,1,184,21,1,0,1
0,16,1,3,1061,274,240.0,1,18,1,2,2015,0,1,157,23,0,0,1
4,12,1,0,862,5,2190.0,1,13,6,8,2015,1,0,124,2,1,0,0
3,16,1,2,737,250,300.0,1,17,4,11,2015,0,1,102,18,0,1,1
4,14,0,1,640,216,365.0,0,9,4,7,2015,2,1,80,16,1,1,0
3,16,1,3,167,320,1825.0,1,17,4,12,2015,0,1,22,27,0,0,0
4,14,0,1,640,5,730.0,0,9,5,10,2015,2,1,80,2,1,1,0
4,12,0,1,640,216,7.0,0,16,4,2,2014,0,1,80,16,1,1,1
0,16,1,3,613,38,1460.0,1,12,7,11,2014,1,0,73,2,0,0,0
4,12,0,1,640,342,14.0,0,19,7,9,2015,0,1,80,27,1,1,1
3,16,1,3,1170,329,2920.0,1,14,3,12,2013,1,1,170,27,0,0,0
3,16,1,2,179,98,240.0,1,18,7,10,2013,0,0,22,4,0,1,1
0,6,0,3,640,63,90.0,0,11,7,7,2014,1,1,80,3,0,0,1
2,15,0,3,640,139,2555.0,1,16,7,5,2014,0,1,80,6,0,0,0
3,16,1,2,1365,263,365.0,1,17,6,11,2015,0,1,219,22,0,1,0
4,12,1,1,450,274,120.0,1,14,1,9,2015,1,1,61,23,1,1,1
0,16,1,3,1066,130,365.0,1,13,2,5,2015,1,1,159,4,0,0,0
4,12,0,2,640,220,120.0,1,11,6,12,2014,1,1,80,16,0,1,1
3,16,1,2,785,130,1095.0,1,12,3,11,2014,1,0,106,4,0,1,0
3,16,1,2,1265,272,2190.0,1,18,7,10,2015,0,1,186,22,0,1,0
1,8,0,3,640,5,730.0,0,16,3,1,2015,0,1,80,2,0,0,0
4,12,1,1,450,89,90.0,1,19,2,6,2015,0,1,61,4,1,1,1
0,16,1,2,125,329,1095.0,1,16,1,8,2014,0,1,17,27,0,1,0
3,16,1,3,181,353,2190.0,1,16,4,1,2014,0,0,22,27,0,0,0
0,16,1,2,131,259,60.0,0,11,1,6,2014,1,0,17,20,0,1,1
4,12,1,3,518,131,1460.0,1,18,4,7,2014,0,1,65,5,0,0,0
1,8,1,2,74,320,3650.0,1,12,6,5,2015,1,1,15,27,0,1,0
4,12,0,2,640,216,1460.0,1,14,4,7,2014,1,1,80,16,0,1,0
0,6,1,3,249,259,30.0,1,17,2,2,2015,0,1,39,20,0,0,1
2,15,0,1,640,216,365.0,0,16,6,8,2015,0,1,80,16,1,1,0
0,6,0,3,640,104,120.0,1,13,4,11,2014,1,1,80,4,0,0,1
3,16,1,2,450,130,1095.0,1,16,2,5,2015,0,1,61,4,0,1,0
0,16,1,2,962,318,730.0,1,17,1,4,2014,0,1,136,27,0,1,0
0,16,1,2,1066,38,365.0,0,18,4,9,2015,0,1,159,2,0,1,0
3,16,1,2,233,86,365.0,1,16,4,8,2014,0,0,35,3,0,1,0
3,16,1,2,450,88,730.0,1,19,6,11,2015,0,1,61,4,0,1,0
3,16,1,3,1066,329,365.0,1,18,5,7,2014,0,1,159,27,0,0,0
4,12,0,1,640,86,28.0,0,13,1,5,2014,1,1,80,3,1,1,1
4,12,0,2,640,220,730.0,1,15,2,8,2014,1,1,80,16,0,1,0
0,16,1,2,962,318,365.0,0,18,3,3,2015,0,1,136,27,0,1,0
4,12,0,1,640,38,14.0,1,15,1,3,2015,1,1,80,2,1,1,1
0,16,0,2,640,111,120.0,1,17,7,1,2016,0,1,80,4,0,1,1
0,16,1,2,696,252,365.0,1,18,1,12,2013,0,1,98,20,0,1,0
0,16,0,2,640,41,90.0,1,9,6,7,2015,2,1,80,3,0,1,1
4,14,0,1,640,320,150.0,0,14,4,1,2014,1,1,80,27,1,1,1
4,14,0,1,640,220,90.0,0,9,1,6,2015,2,1,80,16,1,1,1
4,12,1,4,307,5,30.0,0,0,6,6,2015,3,1,42,2,2,2,1
0,16,1,3,1131,165,90.0,1,17,2,11,2013,0,0,163,7,0,0,1
0,11,0,3,637,104,120.0,1,13,7,3,2014,1,1,79,4,0,0,1
3,16,1,2,1239,289,1825.0,1,15,3,7,2015,1,0,183,23,0,1,0
3,16,1,1,847,150,1825.0,1,18,1,6,2015,0,1,124,7,1,1,0
4,12,1,1,917,353,365.0,1,11,2,2,2016,1,0,127,27,1,1,0
4,12,1,1,1066,185,3650.0,1,12,4,1,2016,1,1,159,9,1,1,0
0,16,0,0,632,104,60.0,1,12,4,2,2016,1,1,78,4,1,0,1
3,16,1,3,962,318,120.0,1,18,2,4,2014,0,1,136,27,0,0,1
0,6,0,3,640,104,90.0,1,8,3,6,2015,2,1,80,4,0,0,1
0,6,1,2,307,89,240.0,1,10,3,11,2015,2,1,42,4,0,1,1
3,16,0,3,795,297,4745.0,1,14,5,8,2014,1,1,110,25,0,0,0
4,12,1,2,1170,38,3650.0,1,14,4,1,2014,1,1,170,2,0,1,0
4,12,1,2,935,338,2190.0,1,13,1,3,2014,1,0,130,27,0,1,0
3,16,0,2,640,220,60.0,1,17,7,11,2013,0,1,80,16,0,1,1
4,12,0,3,640,111,90.0,1,11,6,10,2013,1,1,80,4,0,0,1
0,16,0,3,1252,5,300.0,1,17,1,12,2013,0,0,184,2,0,0,1
2,3,1,0,1066,98,1095.0,1,15,2,9,2014,1,1,159,4,1,0,0
4,12,1,3,315,130,365.0,1,18,2,1,2015,0,0,42,4,0,0,0
4,12,0,4,640,291,7.0,0,19,1,6,2015,0,1,80,24,2,2,1
4,14,0,1,640,104,300.0,0,12,5,10,2013,1,1,80,4,1,1,1
3,16,1,2,847,364,3650.0,1,18,3,9,2015,0,1,124,28,0,1,0
2,13,1,2,1066,165,730.0,1,18,5,12,2013,0,1,159,7,0,1,0
4,16,1,0,847,5,60.0,0,12,7,1,2016,1,1,124,2,1,0,1
4,12,0,1,640,38,7.0,0,17,4,4,2014,0,1,80,2,1,1,1
4,12,0,0,632,80,365.0,1,13,1,2,2015,1,1,78,3,1,0,0
4,12,0,0,640,139,365.0,1,14,6,12,2013,1,1,80,6,1,0,0
0,16,1,3,1209,114,365.0,1,15,7,6,2014,1,1,175,4,0,0,0
3,16,1,2,365,226,730.0,1,11,1,11,2015,1,1,52,18,0,1,0
0,6,0,2,640,63,30.0,1,17,5,9,2014,0,1,80,3,0,1,1
4,12,0,2,637,38,365.0,1,13,3,1,2016,1,1,79,2,0,1,0
0,16,1,2,438,38,1095.0,1,17,7,6,2014,0,1,60,2,0,1,0
4,14,0,1,640,104,365.0,0,9,1,5,2015,2,1,80,4,1,1,0
0,16,1,3,365,289,730.0,1,17,1,5,2015,0,1,52,23,0,0,0
0,16,1,3,249,320,60.0,1,18,2,8,2014,0,1,39,27,0,0,1
4,12,0,3,640,104,210.0,1,0,2,11,2015,3,1,80,4,0,0,1
0,16,1,2,27,318,1095.0,1,14,7,11,2014,1,1,7,27,0,1,0
2,0,1,3,325,38,1095.0,1,18,6,2,2015,0,0,42,2,0,0,0
3,16,1,0,1066,38,365.0,1,12,7,12,2013,1,1,159,2,1,0,0
2,0,1,1,1065,98,2920.0,1,9,7,3,2015,2,0,159,4,1,1,0
4,12,0,0,640,111,365.0,1,0,3,8,2015,3,1,80,4,1,0,0
4,14,0,2,640,38,1825.0,0,9,4,11,2014,2,1,80,2,0,1,0
3,16,1,1,696,5,365.0,1,19,6,10,2013,0,1,98,2,1,1,0
4,14,0,4,640,104,240.0,0,9,4,2,2015,2,1,80,4,2,2,1
4,12,0,1,640,167,21.0,0,16,7,6,2014,0,1,80,8,1,1,1
0,16,0,3,1251,297,1095.0,1,19,7,9,2015,0,1,184,25,0,0,0
4,12,0,3,640,139,365.0,1,13,6,1,2016,1,1,80,6,0,0,0
4,12,0,0,640,111,21.0,0,12,7,4,2014,1,1,80,4,1,0,1
0,6,0,2,640,111,120.0,1,17,7,8,2015,0,1,80,4,0,1,1
0,16,1,3,847,358,2190.0,1,15,1,5,2014,1,1,124,28,0,0,0
4,12,1,2,980,202,3650.0,1,12,5,11,2015,1,1,137,12,0,1,0
0,16,0,2,1251,205,120.0,1,17,1,1,2016,0,1,184,13,0,1,1
4,12,1,2,1040,38,4745.0,1,12,3,3,2014,1,1,154,2,0,1,0
4,14,0,0,640,216,120.0,0,9,1,8,2014,2,1,80,16,1,0,1
0,6,1,2,407,289,1095.0,1,14,6,1,2016,1,1,57,23,0,1,0
0,6,1,2,1378,307,60.0,1,17,3,6,2015,0,0,219,26,0,1,1
0,6,0,3,640,296,240.0,1,12,7,1,2015,1,1,80,25,0,0,1
0,16,0,2,640,5,60.0,1,17,7,7,2015,0,1,80,2,0,1,1
